OBJECTID,area_type,area_type_id,area_type_name,orig_data_download_id,area_code,SHAPE_Length,SHAPE_Area
51473,qquad,6c728a44-73f8-42d3-be0f-66efac0b98d1,Magazine|NW,666666,3593501,0.249999894,0.003906247
51474,qquad,eb22afd8-6cac-441d-80aa-4d1d9667c351,Gourd|SW,666666,3391123,0.249999896,0.003906247
51475,qquad,25d40b41-20ee-4215-b47e-002a1326b9ba,Aberdeen|NW,666666,3491301,0.250000244,0.003906258
51476,qquad,f1be19be-58ed-41f7-b712-dace0149e7cb,Menifee|SW,666666,3592523,0.24999989,0.003906247
51477,qquad,564cf6a4-5f89-46de-b5db-6f09b83aa1a0,Blue Eye|SE,666666,3693374,0.249999896,0.003906247
51478,qquad,511aafe9-9c53-43fe-bb9b-527ad96bb2c3,Gillham Dam|NW,666666,3494551,0.249999894,0.003906247
51479,qquad,24e33d07-cd69-4f6c-88be-15f5c4a322e3,Otwell|SE,666666,3590184,0.249999896,0.003906247
51480,qquad,aec7927e-f6f7-49b8-80f9-50214afe62c2,Tupelo|SW,666666,3591393,0.24999989,0.003906247
51481,qquad,43e39e3a-bce1-4ac5-9909-57b11be7ea06,Augusta|NW,666666,3591461,0.249999896,0.003906247
51482,qquad,41cebd43-48cd-4518-be85-6f4a4c4bc074,Bradley|SW,666666,3393593,0.249999892,0.003906247
51483,qquad,49ea1560-aae1-478b-bd31-22ec74e407fa,Greers Ferry|NW,666666,3592311,0.249999894,0.003906247
51484,qquad,e090e319-8772-4b10-a746-3474101de615,Hattieville|NE,666666,3592422,0.249999898,0.003906247
51485,qquad,cab1bbf1-b6b0-48a1-b0cf-b2f060bd80ba,Round Hill|NE,666666,3492502,0.249999894,0.003906247
51486,qquad,2a2b30ea-db51-435d-9468-af97e1d004ae,Coal Hill|SW,666666,3593353,0.24999989,0.003906247
51487,qquad,b1b12bee-55c8-4d74-843d-5b89e3349c7a,Elkins|NE,666666,3694642,0.249999892,0.003906247
51488,qquad,b97b442c-db15-4385-a9c1-e55b27310f89,Danville|SE,666666,3593614,0.250000244,0.003906258
51489,qquad,889574b8-af75-48e6-89e9-3759444b137b,Kingsland|NW,666666,3392141,0.249999896,0.003906247
51490,qquad,180033a0-c990-44fa-9eba-3f270971ceab,Everton|SE,666666,3692494,0.249999896,0.003906247
51491,qquad,608d39c4-92ba-45a0-9ec9-c3adc3f20f58,Eula|SE,666666,3592014,0.249999896,0.003906247
51492,qquad,2b8af52b-ddec-488a-b85f-5cb22d89b47e,Marcella|NE,666666,3591092,0.249999892,0.003906247
51493,qquad,07298d24-fad2-419c-9ab8-71ddc14586cc,Rudy NE|NE,666666,3594222,0.24999989,0.003906247
51494,qquad,53003f96-a1eb-4e72-9450-9b4e1c9b72f6,Canfield|SW,666666,3393513,0.250000244,0.003906258
51495,qquad,d0777d5f-a4f2-4384-90eb-30360597d689,Cominto|NE,666666,3391272,0.250000242,0.003906258
51496,qquad,5c0b2c96-b7f0-4d10-93ce-75f007aabc1e,Hardy|SW,666666,3691453,0.249999894,0.003906247
51497,qquad,507edc23-177a-4e94-9951-d40642f03f56,Rover|NE,666666,3493052,0.249999896,0.003906247
51498,qquad,6ad255e8-bbbe-49bd-863c-cbb0a0a0d4a6,Cane Creek|NW,666666,3492381,0.249999896,0.003906247
51499,qquad,1d1df48e-0cf6-4707-b7bc-2db197039b9d,Japton|NW,666666,3593021,0.24999989,0.003906247
51500,qquad,8188bb13-15d2-497c-b95b-51ff15daf1a4,North Little Rock|NW,666666,3492141,0.249999898,0.003906247
51501,qquad,ed09c739-4127-4394-a5af-632d00fd8e2e,Half Moon|SE,666666,3590084,0.249999894,0.003906247
51502,qquad,bc3bd115-37bf-4224-9df6-e420b2a88464,Aubrey|SW,666666,3490173,0.249999892,0.003906247
51503,qquad,a5c6d1cb-c2e3-4582-91be-64ad8370d4bd,Eagle Mills|NE,666666,3392192,0.249999894,0.003906247
51504,qquad,f0c17d72-604a-45e8-a946-29dcdf63832b,White Hall|NW,666666,3492481,0.249999894,0.003906247
51505,qquad,74372735-af91-4a18-9c9d-d4ea007391cb,Carthage|SW,666666,3492603,0.249999892,0.003906247
51506,qquad,14bebc9c-df31-4298-93c2-ebf05d5854c1,Old Town|NW,666666,3393361,0.249999888,0.003906247
51507,qquad,5f3592a5-66ff-49c2-86c2-42a27a22c084,Peanut Mountain|NW,666666,3494151,0.249999896,0.003906247
51508,qquad,429cf26e-2475-4e6f-add0-d505248c88f2,Arkinda|SW,666666,3394133,0.250000248,0.003906258
51509,qquad,18cec3cc-b5e0-4350-8130-2a7a773f2ea1,Cominto|SW,666666,3391273,0.249999898,0.003906247
51510,qquad,8fa2f6ac-f5e8-41c5-a5cd-63903c1563e9,Tupelo|NW,666666,3591391,0.249999894,0.003906247
51511,qquad,5ab3502c-cc48-4edc-b554-3c1c8d86ee0c,Fourche|SE,666666,3492044,0.250000246,0.003906258
51512,qquad,a0f1e32d-147f-4145-9ae1-6741f73af589,Caulksville|NW,666666,3593421,0.249999896,0.003906247
51513,qquad,3121244a-d858-492c-83db-800ee4dfd8fe,Letona|SE,666666,3591424,0.25000024,0.003906257
51514,qquad,3b884e4f-f90e-4b3b-ac20-ee736f1b0330,Junction City|SE,666666,3392594,0.249999894,0.003906247
51515,qquad,4f3087f6-b066-4529-8377-afc322d1f8e6,Rosetta|SE,666666,3593224,0.249999896,0.003906247
51516,qquad,c1b87815-2dc3-4443-b4aa-e49eaa3c6f00,Gepp|SW,666666,3692403,0.249999896,0.003906247
51517,qquad,1c82f0ba-437b-4536-9ce6-eb17c6872df1,Hagarville|SE,666666,3593304,0.250000248,0.003906258
51518,qquad,d994db5f-61a5-43e8-8349-6ec113a5868c,Moro|SW,666666,3490093,0.249999892,0.003906247
51519,qquad,ecfb42ec-1939-40a8-8c06-c9dc5de61f9f,Clarkridge|NW,666666,3692381,0.249999894,0.003906247
51520,qquad,99423e5f-6868-4445-83d3-e4ac187f51d8,Jersey|SE,666666,3392384,0.249999892,0.003906247
51521,qquad,8f4ce789-96f6-4866-815c-f5dc2f0ef160,Rover|SW,666666,3493053,0.250000242,0.003906258
51522,qquad,09fe25a5-3033-454b-a62a-a8be58e5f01f,Bradley SE|NW,666666,3393601,0.249999892,0.003906247
51523,qquad,42dad007-d91d-4e24-a874-d769dc54e190,Vilonia|NW,666666,3592631,0.249999896,0.003906247
51524,qquad,7c3f8770-28f7-43b6-98e5-9bb2b77d9949,Moscow|SW,666666,3491503,0.249999896,0.003906247
51525,qquad,fb089d1e-8c81-45da-9c2f-98afb9089388,Coal Hill|NW,666666,3593351,0.249999894,0.003906247
51526,qquad,52bf4a48-c830-4dfa-8fc2-11e191619f7a,Georgetown|NW,666666,3591531,0.249999894,0.003906247
51527,qquad,46f12ed3-1f53-4357-8bb1-163a6ad8ed20,Princeton East|NW,666666,3392041,0.24999989,0.003906247
51528,qquad,60df87b4-6d66-44be-a92e-81c4e971d967,Chapel Hill|NW,666666,3494611,0.250000596,0.003906269
51529,qquad,eb4cb2cb-ce5f-46a6-9ddf-b1921166c51f,Staves|NE,666666,3492622,0.25000024,0.003906257
51530,qquad,5c1e5ab4-6292-4871-907e-5ca54ab7efe7,Kedron|SW,666666,3492633,0.249999896,0.003906247
51531,qquad,82ee5030-dd4c-4a98-89f0-312bcbc3d08b,Round Pond|SE,666666,3590604,0.250000242,0.003906258
51532,qquad,6de05a9d-5ecf-46f5-9417-33c3d8710ac5,Belfast|SE,666666,3492374,0.249999892,0.003906247
51533,qquad,1a376a63-b67b-45e8-bef0-646268429854,Potter|NW,666666,3494301,0.250000246,0.003906258
51534,qquad,42ee2f88-950b-4ccc-84f9-ae14eed2b0a3,West Point|SE,666666,3591524,0.250000246,0.003906258
51535,qquad,7863f124-13e7-4b14-9057-95a91621e14d,Marmaduke|SE,666666,3690534,0.249999894,0.003906247
51536,qquad,81f531c9-cf0e-4d6a-a812-def4b05c853d,Magnolia NW|NW,666666,3393391,0.24999989,0.003906247
51537,qquad,7b726c8f-7fb5-4735-9091-3bf4bb2c7111,Troy|NE,666666,3393322,0.250000596,0.003906269
51538,qquad,e82ea64a-2c45-4df3-8c2a-4d8aaf9cdcb2,Ben Lomond|SW,666666,3394163,0.249999896,0.003906247
51539,qquad,9d8f4aa1-527b-4221-91cb-db8fef45cbd3,Pettus|NW,666666,3491171,0.249999896,0.003906247
51540,qquad,ae1fdd23-13dd-4589-8d05-8cb4fb7656c4,Rison|SW,666666,3392073,0.249999896,0.003906247
51541,qquad,cc4f1836-5e2d-4439-9d8a-47c91e7cf80b,Canaan|SW,666666,3592113,0.249999894,0.003906247
51542,qquad,07454f59-a440-443e-a0da-fc5f1646e954,Lincoln|SW,666666,3594053,0.250000248,0.003906258
51543,qquad,44596292-5941-4bc1-a08b-bc0717b2cbfb,Strawberry|NW,666666,3591061,0.24999989,0.003906247
51544,qquad,10cb7996-986b-48d5-b250-7b39efcfb31b,Greenville|NW,666666,3391401,0.25000024,0.003906257
51545,qquad,5d32261b-2e66-4df0-9c82-8f7779e77838,Bald Knob|SW,666666,3591443,0.250000244,0.003906258
51546,qquad,5ab5d999-a769-4fb6-bc41-be0e588d20d8,Old Town|SE,666666,3393364,0.249999898,0.003906247
51547,qquad,3c1bbd03-4a66-41a5-b14e-bb513597d30e,Greenway|NE,666666,3690472,0.249999892,0.003906247
51548,qquad,f1de6cba-1eb3-4695-9d6b-732abf3b569c,Clarkridge|SE,666666,3692384,0.249999892,0.003906247
51549,qquad,bce8b6d4-b406-49bc-a063-a52f3e16e224,Harriet|NW,666666,3592041,0.249999888,0.003906246
51550,qquad,c1f7c739-5f96-4ea4-b185-e9effdf5dd12,Charleston|SW,666666,3594483,0.250000244,0.003906258
51551,qquad,bed9d7e4-d7f2-4a3a-8c1b-be7710aeb50a,Camden|NW,666666,3392261,0.250000242,0.003906258
51552,qquad,32e8bc54-4c56-48fc-96d9-181325a9614c,Loving|NW,666666,3494131,0.250000248,0.003906258
51553,qquad,94dd14cc-7316-4c84-ae1a-99e4680831f9,Polk Creek Mountain|SW,666666,3493343,0.249999894,0.003906247
51554,qquad,b8b3ba63-85d3-4177-a3f4-88a4fab938b8,Arkansas Post|SW,666666,3491623,0.249999894,0.003906247
51555,qquad,bb5b9080-dea4-4ef9-908f-d532b5abb71e,Selma|NW,666666,3391201,0.249999894,0.003906247
51556,qquad,24bd24e8-bad4-401e-9fa8-5798e3e8f4fe,Supply|SW,666666,3690343,0.249999894,0.003906247
51557,qquad,e70914ba-0ce8-421b-b335-6919b5e8fd27,Sweet Home|SW,666666,3492233,0.249999894,0.003906247
51558,qquad,02337711-bba7-4d46-8ca8-7a5d8c86f14e,Mist|NW,666666,3391431,0.249999894,0.003906247
51559,qquad,abe1e3e2-96bd-4abc-815e-5b37b26c5752,Heafer|NE,666666,3590462,0.249999896,0.003906247
51560,qquad,0a7585ed-88fe-414e-b45e-13121e82de22,Strangers Home|NE,666666,3591072,0.249999892,0.003906247
51561,qquad,aefe0533-294c-4ee0-a3cf-3aadbd69f71c,Magnolia|NE,666666,3393472,0.249999894,0.003906247
51562,qquad,bd4fc36e-710b-437e-a85a-7092a1382478,Little Texas|SE,666666,3493114,0.249999894,0.003906247
51563,qquad,7d512cd0-1d18-41b2-a23e-3173c33c8335,Jessieville|NE,666666,3493242,0.250000248,0.003906258
51564,qquad,1eeedb94-cd8e-41fb-8cd9-c70097a4ba15,Lodi|SW,666666,3493433,0.249999894,0.003906247
51565,qquad,3618a14a-af01-444b-a80a-6f4755bdebd2,Strong|NW,666666,3392621,0.249999898,0.003906247
51566,qquad,4989798c-f956-4f2e-b863-9e37ab5d69fd,Ulm|SW,666666,3491293,0.249999894,0.003906247
51567,qquad,55d606f1-e294-448a-a909-d66e274e2414,Parma|NW,666666,3592231,0.249999894,0.003906247
51568,qquad,b9a3d05f-8d7a-401c-83a8-efe3e166c49b,Willisville|SE,666666,3393304,0.249999898,0.003906247
51569,qquad,e7101166-3acb-4288-96c8-47546c0dee66,Norfork Dam South|NE,666666,3692552,0.249999892,0.003906247
51570,qquad,f9cbb424-f666-41ca-b196-c9aebe6cb0fe,Faith|NW,666666,3492641,0.250000244,0.003906258
51571,qquad,f4904fdb-f665-4178-9ec0-788549e33b4e,Chalybeate Mountain West|SW,666666,3493533,0.250000244,0.003906258
51572,qquad,c6529d2b-ea24-49e5-9dbf-6922c578f552,Weiner|SW,666666,3590253,0.250000246,0.003906258
51573,qquad,9c94550c-1d93-4425-b1ed-704f425d43be,Jeanette|NE,666666,3590532,0.249999894,0.003906247
51574,qquad,343d0d90-23d4-4013-8f3c-b4f1ac22cee9,Rondo|SE,666666,3490184,0.249999894,0.003906247
51575,qquad,dd809e33-1485-47c2-b558-6c04dd75cfdb,Prague|NE,666666,3492462,0.24999989,0.003906247
51576,qquad,83491036-89a0-4a58-92da-fb828fef9ec7,West Memphis|SW,666666,3590553,0.249999894,0.003906247
51577,qquad,a052aa52-263c-4fe1-aee5-79fcd0a8415c,War Eagle|SW,666666,3693413,0.250000248,0.003906258
51578,qquad,0a6a2a06-9373-4f9c-b7b7-770434f4d00c,Russellville East|SE,666666,3593484,0.250000596,0.003906269
51579,qquad,dc0ff9ff-31cb-4a46-8a0f-1bd63d152f65,Yale|NE,666666,3593192,0.249999894,0.003906247
51580,qquad,2450c5b2-8e69-4a3c-b3ed-644af2c968bf,Portland|NE,666666,3391522,0.250000248,0.003906258
51581,qquad,1989947a-ad12-471e-8a29-3b1037254f16,Rudy NE|SW,666666,3594223,0.249999896,0.003906247
51582,qquad,91250320-1c04-4f32-be80-ae74b20a7461,Urbana|SW,666666,3392533,0.250000598,0.003906269
51583,qquad,787dd474-f7d0-4477-bced-474cf9dc3e25,Fannie|SW,666666,3493213,0.250000242,0.003906258
51584,qquad,519ee0f3-3d6d-476f-b8a9-04ba00bc61ab,Rena Lara|SE,666666,3490504,0.249999896,0.003906247
51585,qquad,535560b6-ff81-4435-ac3a-6a96f981ae8c,Fountain Hill|SW,666666,3391423,0.249999896,0.003906247
51586,qquad,48d4023c-9e86-4a24-8c79-986e97d386f3,Cotter NW|NW,666666,3692351,0.24999989,0.003906247
51587,qquad,5d414829-15fe-4327-90fb-3fe537360c5d,Jersey|NW,666666,3392381,0.249999894,0.003906247
51588,qquad,0de4138a-ffbf-43e0-b64b-bdc3cb557d25,Waldo|SE,666666,3393464,0.249999896,0.003906247
51589,qquad,d6ec6fa3-8a9e-4e5f-ab76-60ad76a7b4d4,Wilmar South|SE,666666,3391254,0.249999896,0.003906247
51590,qquad,5154e363-9baf-4f6a-a5ee-10aba33c6d93,Marble|NW,666666,3693521,0.24999989,0.003906247
51591,qquad,1cdde00c-3a49-4c40-928a-f919e38a9b06,Manila South|SW,666666,3590153,0.249999896,0.003906247
51592,qquad,94976064-d585-4264-8597-5e1175dfe8b2,Haskell|SW,666666,3492273,0.249999894,0.003906247
51593,qquad,db7b0262-52d1-49d7-a221-f1e93237135e,Halley|SE,666666,3391304,0.249999898,0.003906247
51594,qquad,75d57904-236f-478e-93de-3175c9d617cf,Hardy|NE,666666,3691452,0.249999894,0.003906247
51595,qquad,94133815-5cc8-42a7-805b-76b1601890b9,Manila North|SW,666666,3590073,0.249999896,0.003906247
51596,qquad,b3bef5fd-23dc-4af4-b368-fa572c79c62d,Newell|NE,666666,3392502,0.249999896,0.003906247
51597,qquad,feac281d-4031-4d59-b441-f8a4dd152cbf,McCormick|SW,666666,3590283,0.250000598,0.003906269
51598,qquad,9e0dbf2d-aaa6-434c-89c6-116799114184,Cotter SW|SW,666666,3692433,0.249999894,0.003906247
51599,qquad,87d9734c-57ab-40d5-bc6b-8abfe7152ddf,McCaskill|NE,666666,3393032,0.249999894,0.003906247
51600,qquad,9d5d283d-84d6-4a73-9a1a-b72265f0a3ed,Drummonds|NW,666666,3589331,0.249999896,0.003906247
51601,qquad,b96cad2f-da18-4cd6-8beb-6c76c1a3c91b,Waldron|NW,666666,3494081,0.249999896,0.003906247
51602,qquad,12bd7f84-e8d9-4437-bd9f-1ac409a9ecdb,Pyatt|NW,666666,3692421,0.249999892,0.003906247
51603,qquad,81b85fdc-e214-4ba4-8f37-e971ca2755f0,Eminence|SW,666666,3391553,0.250000244,0.003906258
51604,qquad,5edb9fda-8f22-405f-b69d-e7a7e7f71186,Glen Allan|NW,666666,3391641,0.250000244,0.003906258
51605,qquad,f2e67c40-76be-41d3-9a8c-dd8c6bf1cb26,Nimrod SW|NE,666666,3493152,0.249999896,0.003906247
51606,qquad,88b45b26-fe37-44af-b708-dc22aae2a05b,Centerton|SW,666666,3694463,0.249999896,0.003906247
51607,qquad,83fb35ae-9dfb-4bd9-9a2d-f7a6d3bb6bf2,Greers Ferry|SW,666666,3592313,0.250000248,0.003906258
51608,qquad,c90bf3ed-ce76-4b24-a24f-df34bf923c9a,Hartford|SW,666666,3594613,0.250000596,0.003906269
51609,qquad,d638b0b9-6ef1-4839-945f-8caa8adc0eac,Ludwig|NW,666666,3593291,0.250000242,0.003906258
51610,qquad,7a62d634-c78d-4424-b89d-dc7fa9d95d19,Witter|NE,666666,3593032,0.249999892,0.003906247
51611,qquad,35ce5e81-6c7d-481d-8053-2a46e2c7c742,Paragould East|NW,666666,3690611,0.249999894,0.003906247
51612,qquad,294cc9d5-a407-43f6-bb52-2b23ba212852,Hardy NE|NE,666666,3691382,0.249999892,0.003906247
51613,qquad,a719bfdb-ab07-4100-b973-10047fa547b1,Magnolia NW|SE,666666,3393394,0.249999896,0.003906247
51614,qquad,fe643864-0d0a-4c85-bc22-2e8c4fdd81bb,Moro|NE,666666,3490092,0.249999896,0.003906247
51615,qquad,a49f3eca-93ed-48c8-b43d-8eb17cc83b2f,Cardwell|SW,666666,3690623,0.250000248,0.003906258
51616,qquad,a592cdc4-c93f-4dd6-a58a-56cfa9e2ddfe,Morganton|SE,666666,3592384,0.249999888,0.003906247
51617,qquad,427faf99-22eb-4726-ab34-c14ec3060c31,Laconia|SW,666666,3490573,0.249999894,0.003906247
51618,qquad,9baad00d-53bd-4bf8-b095-ba6f940f5112,Robinson|SW,666666,3694543,0.249999896,0.003906247
51619,qquad,34616c44-116d-4677-ab21-b787cb8afc86,Crocketts Bluff|SE,666666,3491394,0.249999896,0.003906247
51620,qquad,559c1f11-f9f3-4c4d-aa36-cc5ca283b0fe,Catfish Point|NW,666666,3391231,0.249999892,0.003906247
51621,qquad,5456e07a-4198-4661-b34b-6771751beef3,Caraway|NW,666666,3590141,0.249999894,0.003906247
51622,qquad,ac95fcb7-86f8-48da-a219-12cff4226d26,Bergman|SW,666666,3693483,0.249999892,0.003906247
51623,qquad,abbbe034-d8c2-48ca-81af-7fa8f1b551a6,Hawkins|NW,666666,3590571,0.249999894,0.003906247
51624,qquad,d0708496-f1b0-431c-8e31-846d87384d6e,Crossett South|SW,666666,3391573,0.249999894,0.003906247
51625,qquad,5f84b52f-405e-4af0-a253-d602b0c48337,Ouachita|SW,666666,3392103,0.249999894,0.003906247
51626,qquad,cb937a20-602c-4213-87b3-f4373db05902,Humphrey SW|SE,666666,3491434,0.249999894,0.003906247
51627,qquad,26545043-6219-4267-982a-d206c1942fb6,Wilmar North|SE,666666,3391174,0.249999894,0.003906247
51628,qquad,137df7a2-1728-45f5-a02b-7f258f607a9b,Charlotte|SW,666666,3591133,0.249999894,0.003906247
51629,qquad,089cc743-85b4-4526-977e-f5446a5e458a,Polk Creek Mountain|NE,666666,3493342,0.249999894,0.003906247
51630,qquad,08b1c999-fed3-4b9b-bda8-86d00252bb57,Oden|SW,666666,3493263,0.249999894,0.003906247
51631,qquad,373f48a4-1ba0-4cca-8080-ae36dd09ae48,Silver Ridge|NE,666666,3394082,0.249999892,0.003906247
51632,qquad,8facd992-0e12-445f-8df2-919632b0bee3,Japton|SE,666666,3593024,0.249999896,0.003906247
51633,qquad,e4f602b1-3ffd-44ba-8448-cb36d404ba81,Jasper|NE,666666,3693632,0.249999894,0.003906247
51634,qquad,3b08175a-889b-4bfe-9413-37721fa8db14,Floral|SW,666666,3591263,0.250000248,0.003906258
51635,qquad,076b51a6-e9cc-4eb4-865c-b2fdba81b2a1,Hollywood|NW,666666,3493631,0.250000242,0.003906258
51636,qquad,1fc3d73f-1bb6-4302-8b4a-9e571ff349e4,Watalula|NW,666666,3593261,0.249999892,0.003906247
51637,qquad,923061fd-ee63-4a6c-aa75-b11856bee24f,Grange|SW,666666,3591053,0.249999894,0.003906247
51638,qquad,0b4f70dd-7208-4d2f-a6bb-1e3f1ded17a2,La Grange|NW,666666,3490191,0.249999894,0.003906247
51639,qquad,a604158e-7f17-4a62-a5cd-691633ee8d04,Cades|NW,666666,3491601,0.250000244,0.003906258
51640,qquad,17b5ab9e-7f7e-4577-a62d-e50ef147e6f6,Danville Mountain|NE,666666,3593622,0.249999896,0.003906247
51641,qquad,172a186e-1b21-4234-ba6f-88d41b1548d9,Cleveland|NE,666666,3592352,0.249999896,0.003906247
51642,qquad,f955d6bf-94a8-4a3f-9cb3-10a41470d0cd,Marais Saline|SW,666666,3392563,0.250000246,0.003906258
51643,qquad,b68bb5fb-0e4b-4ea7-8272-c84ca6677b1a,Longview|NW,666666,3391331,0.249999892,0.003906247
51644,qquad,2f37ccdd-2323-41f3-bd2b-ab426c828fb0,Rosedale|NW,666666,3391161,0.250000242,0.003906258
51645,qquad,325baf38-3d59-46aa-9ca5-8b02768b4e4c,Baker Springs|NW,666666,3494471,0.249999894,0.003906247
51646,qquad,17f827b8-56ab-49f6-b02f-c20f06c4f5b2,Delaplaine|NW,666666,3690511,0.249999892,0.003906247
51647,qquad,1426fb9f-31b3-4d68-bf9b-e0ff0fc372fe,Paron|SE,666666,3492104,0.249999894,0.003906247
51648,qquad,dcd8ef18-6a66-4603-be1c-d2dc9e444cbf,Pinnacle Mountain|SE,666666,3492134,0.24999989,0.003906247
51649,qquad,910d2338-28b5-4eb0-9ac0-a03dc2594dbd,Myron|SE,666666,3691514,0.249999894,0.003906247
51650,qquad,2c36ee75-f959-4c9e-93c9-f976af413e17,Deer|NE,666666,3593152,0.249999894,0.003906247
51651,qquad,d726db37-7e11-42ef-9745-dd1f421c1d3e,Blytheville|NE,666666,3589012,0.24999989,0.003906247
51652,qquad,dc56c7c4-56bc-4dd6-a1a8-702fd021b786,Fannie|NE,666666,3493212,0.249999896,0.003906247
51653,qquad,2b19ed7c-2ab7-4380-8903-b484266f3521,Caddo Valley|SW,666666,3493563,0.249999892,0.003906247
51654,qquad,020cd38b-0124-4959-928a-d2b362eaa714,Round Pond|NW,666666,3590601,0.250000246,0.003906258
51655,qquad,8e5386e7-1ed2-4dc7-af3f-a67a09d36769,Crossett South|NW,666666,3391571,0.249999896,0.003906247
51656,qquad,cd54c73d-61b9-42ae-b97c-c1ad85d0253b,Humnoke|SW,666666,3491263,0.249999896,0.003906247
51657,qquad,d83ec4ed-79d2-4b40-a50a-73a06323ed61,West Fork|SE,666666,3594074,0.249999894,0.003906247
51658,qquad,7a85eb35-6c45-41b0-9339-c749191c8991,Arden|NE,666666,3394222,0.24999989,0.003906247
51659,qquad,3c5c82fa-785b-4647-a3f8-b0d0c4fbf450,Indian Bay SE|NE,666666,3491482,0.249999894,0.003906247
51660,qquad,7d46666f-bcb1-48f2-94e3-9886046d0306,Risher|NW,666666,3590171,0.249999892,0.003906247
51661,qquad,c52d9c46-aa65-4046-af4c-38b2d83067f6,Frenchmans Bayou|SW,666666,3590393,0.249999892,0.003906247
51662,qquad,57a21bc1-b3e3-47c1-b3c3-9c15cd2f353d,Saint Joe|NE,666666,3692582,0.249999894,0.003906247
51663,qquad,3ea65b63-54d5-4e4f-b16c-4dfd96613f6c,McKinney|SW,666666,3392233,0.249999896,0.003906247
51664,qquad,e4238c7f-02bc-4372-9b55-7cea2d35a82e,Goshen|SE,666666,3693574,0.250000248,0.003906258
51665,qquad,0f7ea76d-9b84-4f98-9569-07278c37c7de,Heafer|SW,666666,3590463,0.250000244,0.003906258
51666,qquad,5cccae3c-0936-4ec3-b060-7812acc27733,Vilonia|SE,666666,3592634,0.250000242,0.003906258
51667,qquad,7c4eeb4e-73dc-4fe4-9f22-77bb98a4fb57,Charleston|NE,666666,3594482,0.249999896,0.003906247
51668,qquad,02ba3d67-46a6-4ea1-9a22-2ddc4b874f91,Watson|NW,666666,3391061,0.249999892,0.003906247
51669,qquad,80d7e7fd-796c-43d5-9495-a3e5a920983b,De Valls Bluff NE|SE,666666,3491064,0.249999894,0.003906247
51670,qquad,020fcba3-46c4-47ea-8551-949a7733e87a,Ozone|SW,666666,3593213,0.250000244,0.003906258
51671,qquad,197b9d23-b134-4c0a-9e99-4fd09c0e8163,Danville|NW,666666,3593611,0.250000244,0.003906258
51672,qquad,59992096-6398-422c-8072-c91341a01f7a,Piney Grove|SW,666666,3393053,0.250000244,0.003906258
51673,qquad,1bdc4512-b22c-41ee-964c-3e436fbe4942,Bee Branch|NW,666666,3592371,0.250000248,0.003906258
51674,qquad,a654e833-fc8f-4458-bc15-e2407139d949,Burnville|SW,666666,3594553,0.249999894,0.003906247
51675,qquad,9af6f55c-6475-4579-be37-d971919b2794,Marianna|SE,666666,3490104,0.249999894,0.003906247
51676,qquad,5a706908-273f-478f-a2ab-93091de94f78,Doddridge|SE,666666,3393574,0.249999894,0.003906247
51677,qquad,0a0fb1a2-7fb4-4c72-8b98-fa7f7f74550d,Calmer|SE,666666,3392084,0.250000246,0.003906258
51678,qquad,f4a4278b-1a01-4cb6-ac18-e57577ba53c0,Beedeville|NE,666666,3591402,0.249999896,0.003906247
51679,qquad,8d066450-d7cb-4b1a-9ffd-f168266fab92,Martindale|SW,666666,3492033,0.249999892,0.003906247
51680,qquad,65549a26-f328-4687-847c-658798665bbc,Murfreesboro|SW,666666,3493593,0.249999894,0.003906247
51681,qquad,19ad1fb4-4fb6-497b-b336-3ea1b6c13f95,Springfield|NW,666666,3592441,0.249999894,0.003906247
51682,qquad,0c989fbc-9051-4037-b270-6bce77df90eb,Benton|NW,666666,3492281,0.250000242,0.003906258
51683,qquad,01856c01-254a-404a-bf46-05ab249c3c9c,Dierks Dam|NE,666666,3494562,0.249999892,0.003906247
51684,qquad,33c91cdb-ddbe-40a5-9c55-fec15411fb23,Weiner|NW,666666,3590251,0.249999892,0.003906247
51685,qquad,fd3e5225-475a-4d42-91aa-ada081612159,Trumann|SW,666666,3590203,0.250000246,0.003906258
