"id","coverage","number_of_frames","scanned","medium","print_type","physical_location","remarks","created","last_modified","collection_id","frame_size_id","scale_id"
"cdd6ed1b-9f60-453f-8e16-02a7b5870b07","Partial",1,0,"Print","B&W","Stephens","This entry for 1957 collection.  Use USDA 1958 photo indexes for frame locations.","2018-08-21 15:19:17.883527+00","2018-08-21 15:19:17.883572+00","aca1ba8f-5f4c-43a6-8170-16e4ab3d0444","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"e6153af9-7851-4344-8de9-ddf5a423feed","Partial",7,0,"Print","B&W","Ochiltree","Perrytown, Farnsworth, Wolf Creek Park","2018-04-07 18:57:03.868711+00","2018-04-07 18:57:03.868731+00","4325d78f-245a-4df0-b025-3255456c41ae","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"59364926-c1bd-46e1-9545-b0d2183dcc2c","Partial",0,0,"Print","B&W","C-3-6","Handwritten numbers, but no line index","2018-11-30 21:28:02.401562+00","2018-11-30 21:28:02.401583+00","056f787d-10d3-4eda-b684-9ee3a677bc03","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f06b3780-29b8-45b1-a80d-94bcff5405b6","Partial",0,0,"Print","B&W","C-4-6","","2018-12-18 15:44:17.315013+00","2018-12-18 15:44:17.315035+00","c13f9ab9-00f1-4217-967d-ac56ef2bf2a1","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"34f6e709-4998-4c3a-891e-cbbf3134be01","Partial",2,0,"Print","B&W","Briscoe","Silverton, Quitaque","2018-02-07 16:22:56.729348+00","2018-04-07 14:16:05.076282+00","7b242374-ce69-49b3-a974-ed17c30e4528","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"e33ef683-3d98-472a-b154-0c1ad873da19","Partial",40,0,"Print","B&W","El Paso","","2018-04-07 23:47:49.233459+00","2018-04-07 23:47:49.233481+00","72ac5527-86f1-40b0-8b39-37c9ec4e536c","d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2","2b35500b-f5e8-4a7f-926f-031b30adb637"
"87b5a844-6f18-4e64-ab84-9bbb3077a500","Partial",16,0,"Print","B&W","Randall","","2018-04-07 16:48:47.98511+00","2018-04-07 21:50:23.733818+00","254739c9-2bd5-4ea2-926b-11ab08711d1d","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","2b35500b-f5e8-4a7f-926f-031b30adb637"
"a52d0640-44a5-4bc8-864c-32dfa2c8e407","Partial",0,0,"Print","B&W","D-1-5","","2018-12-19 20:00:43.80469+00","2018-12-19 20:00:43.80471+00","4a1fc136-3fd4-45c6-a7f2-ec8418f3e26b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"8e488de4-a2bb-4291-8f15-778241176b59","Partial",0,0,"Print","B&W","D-2-4","Contains portions of rolls 1-5.","2018-12-19 21:29:10.926173+00","2018-12-19 21:29:10.926193+00","83142708-bf96-4f72-a229-7329c17848f4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"30288845-2a41-4bf5-bc86-8d2405cabf37","Partial",0,0,"Print","B&W","C-3-1","Sam Rayburn Reservoir--Jasper Co","2018-11-28 22:46:00.864227+00","2018-12-20 14:16:02.887864+00","70f5680a-16ff-4859-ac07-a0a21a394688","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0e05677e-36d6-4ea2-a7b8-bb22f49acdca","Partial",0,0,"Print","B&W","E-3-3","","2018-12-20 14:32:17.178458+00","2018-12-20 14:32:17.178478+00","09182eb1-4539-43c4-9124-3816081b67a9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"203d4d7b-59d7-4328-90cb-b92bf62d1723","Partial",0,0,"Print","B&W","E-2-2","","2018-12-20 16:49:57.230155+00","2018-12-20 16:49:57.230175+00","f4dd3b51-f071-47c6-974e-fbe0c1559d11","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"e880958e-57e3-4e7c-9253-34f5d578be34","Partial",0,0,"Print","B&W","E-4-4","","2019-01-02 14:32:52.061576+00","2019-01-02 14:32:52.061597+00","26038e13-0175-41ec-9326-aa989cd9fda2","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"dc3457ae-3268-4da7-8082-6cf1c610ab0d","Partial",3,3,"Print","B&W","Anderson","","2019-01-09 20:53:26.588909+00","2019-01-09 20:53:26.58894+00","cc91cbbc-2765-455e-89bd-98f09ce4273f","d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2","2b35500b-f5e8-4a7f-926f-031b30adb637"
"5b8330c5-31dc-4977-8754-51fc190ac0b9","Partial",0,0,"Print","B&W","A-3-1","","2018-11-13 15:43:32.036235+00","2018-11-13 15:43:32.036268+00","a263d5f4-3057-46a9-af88-2d86cc2183d2","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a6a2f1b0-cbcf-4984-92ac-4b9679fcf7b7","Partial",0,0,"Print","B&W","A-2-2","","2018-11-13 17:33:03.029237+00","2018-11-13 17:33:03.029257+00","aeba86f0-1a71-470f-bc49-180bc54eba62","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4b71af81-8226-473e-ae38-a75218f78a68","Partial",0,0,"Print","B&W","A-4-4","Contains portions of rolls 1 and 2","2018-11-13 22:23:19.200241+00","2018-11-13 22:23:19.200261+00","5b2819cb-77e3-4906-9c3a-14c79289178d","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"2e367dd4-0016-4538-8b28-edd10347266e","Partial",0,0,"Print","B&W","C-2-5","hand written numbers","2018-12-12 16:24:00.640292+00","2018-12-12 16:24:00.640313+00","39a12cb8-5714-4d0c-84ce-1933c89f802f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"95872307-2c78-444d-af04-19f06a402cb4","Partial",0,0,"Print","B&W","B-4-4","Schertz in Guadalupe Co.","2018-11-16 20:08:32.236314+00","2018-11-16 20:08:32.236335+00","a3cc8a41-4915-4353-a3bd-1bc69da305b6","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"dbf4cc9c-458d-43b5-a6c0-53538c8a53a2","Partial",0,0,"Print","B&W","B-1-5","Starts at roll 7","2018-11-19 19:41:44.803071+00","2018-11-19 19:41:44.803092+00","e0d9e2b7-1f3d-44c8-82b5-a9c44593029d","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b2289919-d65d-455c-845a-f2471274ae64","Partial",0,0,"Print","B&W","C-4-6","","2018-12-18 15:46:01.003663+00","2018-12-18 15:46:01.003683+00","233f000f-bbbe-4d40-9a6e-c5202c980d9b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"234f325c-01a2-4216-b4f7-ead87acf0f52","Partial",0,0,"Print","B&W","D-1-5","Handwritten numbers, use line index to locate frames","2018-12-19 20:02:36.714568+00","2018-12-19 20:02:36.714589+00","166e9344-d198-45ea-87fb-e67e753de2e0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"3bcb79a8-b36b-4368-8fbd-fc68722d301e","Partial",0,0,"Print","B&W","E-2-1","","2019-01-09 20:55:00.901256+00","2019-01-09 20:55:00.901277+00","019a5d86-3ff1-44b9-a325-1d571be091a0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"e9f9bbdc-b2e3-4567-b894-f13f45520c58","Partial",0,0,"Print","B&W","C-3-1","","2018-11-28 22:46:55.939794+00","2018-11-28 22:46:55.939814+00","fc063bcd-a05c-431b-92c3-c43201f93939","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"30ccd7aa-8f00-4f5c-b336-4b321388f239","Partial",4,0,"Print","B&W","Lampasas","Use USDA 1958 photo indexes for frame location. Contains portions of rolls 4 and 5.","2018-08-21 15:26:36.43252+00","2018-08-21 15:26:36.43254+00","48b3a6b3-6c8d-41e9-a63b-11de7f247939","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"5be2a205-4d12-4768-966b-a725f922076d","Partial",0,0,"Print","B&W","D-4-6","","2018-12-19 21:29:26.291415+00","2018-12-19 21:29:26.291436+00","46ad96a8-ba49-4099-b308-8211d76c352c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d0f87be5-122a-47e2-916b-25816db3e035","Partial",0,0,"Print","B&W","C-3-6","","2018-11-30 21:32:43.018935+00","2018-11-30 21:32:43.018955+00","399bcc7b-72a5-4c27-ad4c-36ccc9722a56","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d4d04eec-142d-4001-ad12-1035a10f9122","Partial",0,0,"Print","B&W","E-3-4","","2018-12-20 14:34:26.873993+00","2018-12-20 14:34:26.874013+00","c67e5a8d-7160-4872-9435-f207856d9326","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ccfc059e-82e6-4480-8d6b-106021e1b8d6","Partial",0,0,"Print","B&W","E-2-2","TARRANT UR","2018-12-20 16:50:52.324573+00","2018-12-20 16:50:52.324594+00","fadee3fd-3a37-442d-8918-0c6db8b1622f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"34062dbb-89a1-4c97-9c47-12856e86ea2d","Partial",0,0,"Print","B&W","E-4-4","Kermit","2019-01-02 14:33:40.488532+00","2019-01-02 14:33:40.488552+00","91ec3e3f-23b3-45de-abe3-ca3f65a7a38a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ecf59498-135c-41b1-a954-afc696a6f56d","Partial",0,0,"Print","B&W","B-1-2, B-1-6, B-2-2, B-2-5, C-3-3, C-3-4, D-4-2, D-4-6, E-4-4","1. 
2. B-1-6 is subset of Dallas Co.
3. B-2-2 is a subset of Denton Co.
4. B-2-5 is a subset of Ellis Co.
5. C-3-3 is a subset for Johnson Co
6. C-3-4 is a subset for Kaufman Co
7. D-4-2 is a subset for Parker Co.
8. D-4-6 is a subset for Rockwall Co.
9. E-4-4 is a subset for Wise Co. , starts with roll 23","2018-11-14 17:31:02.497059+00","2019-01-02 14:47:09.21973+00","8b2b89ed-bee8-40c1-a4e0-992d18f80bcf","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c28fc712-d583-4b02-a070-3aa881889004","Partial",15,0,"Print","B&W","Carson","","2018-02-07 16:13:54.115274+00","2018-04-07 14:17:23.567368+00","f44ec0aa-afa4-41fc-a71d-9ccd8caee476","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"7421b4fa-6b96-4cdd-8dc6-a816d3654873","Partial",20,0,"Print","B&W","Kendall","","2018-04-07 19:07:23.916994+00","2018-04-07 19:07:23.917015+00","71980205-da00-45ce-9b5c-b4d595c7ba64","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"7b683df8-7382-4b5e-8b84-560d575b5320","Partial",2,0,"Print","B&W","Travis","Frames 3V-20 & 3V-113","2018-03-01 22:18:42.695921+00","2018-04-07 21:23:20.81912+00","4e1c31c4-5d13-4a6f-8672-8da77c825dea","d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"52b143ff-99fb-4b37-b30d-183bc17216c6","Partial",0,0,"Print","B&W","A-1-3","hand written numbers","2018-11-13 15:43:49.318952+00","2018-11-13 15:51:54.445931+00","3df2dcaf-3e8d-42f9-9235-3287515f8cd4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"44372a3f-d8ef-4255-9010-4cc91c3a1986","Partial",0,0,"Print","B&W","A-3-5","Portions of Roll 5, 6, and 15","2018-11-13 17:33:24.224797+00","2018-11-13 17:33:24.224817+00","77537140-6104-40fe-a47b-f9a19ee67846","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"487a2497-dcdd-4dae-af02-e034941a721c","Partial",0,0,"Print","B&W","A-4-4","Small collection of frames from rolls 1 and 2","2018-11-13 22:24:31.252873+00","2018-11-13 22:24:31.252893+00","6c510eca-68e0-46b7-8346-ea522baf2d1a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"13d0553a-6c86-40a5-a078-904ba2fea2c3","Partial",0,0,"Print","B&W","B-3-4","","2018-11-14 17:32:18.656328+00","2018-11-14 17:32:18.656348+00","10e9883c-08c1-4e54-9ca4-111a00c0ebb7","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0ef771de-fa6e-4b95-b875-0b22cc3ed1a1","Partial",0,0,"Print","B&W","B-4-4","Guadalupe Co. Box. Frames labelled with SH 297","2018-11-16 20:10:21.094286+00","2018-11-16 20:10:21.094306+00","003ebff6-5805-40ee-b5a2-2edf19473546","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"19d4e734-685a-4674-bbac-870f79baefe8","Partial",0,0,"Print","B&W","C-3-1","","2018-11-28 22:48:04.304607+00","2018-11-28 22:48:04.304628+00","81c75995-510c-4e5b-9951-fea6c49c18cb","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"033ad644-570a-4822-a920-a5f2cccd971c","Partial",20,0,"Print","B&W","Red River","","2018-04-07 19:11:15.836399+00","2018-04-07 19:11:15.83642+00","c1db24ae-92c1-4557-a834-f834aa9a56ec","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"d75a054e-cf03-4530-86eb-f2eacef38cef","Partial",0,0,"Print","B&W","C-3-6","","2018-11-30 21:33:41.759593+00","2018-11-30 21:33:41.759613+00","ebf06b0a-a793-40e7-a107-44bc45e2804f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"e35031a9-92dd-42dd-a814-6406aeacb94d","Partial",0,0,"Print","B&W","C-4-2","Littlefield","2018-12-12 16:24:06.198191+00","2018-12-12 16:24:06.19821+00","619105a5-d417-4030-9b43-77e777d80b26","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"618dda7b-4c31-42b5-a8ea-caa07e3054c6","Partial",0,0,"Print","B&W","Collin","Part of TXDOT DFW mission","2018-04-07 14:13:48.007233+00","2018-04-07 14:20:18.824736+00","f8b5149d-fd85-4ed2-a3f6-3a924f9bc1d4","68334783-ea29-4f1f-b146-72513f4e8123","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"20eb9e76-bb26-466e-87df-353d8abf77e5","Partial",0,0,"Print","B&W","Lee","","2018-04-08 00:00:05.306754+00","2018-04-08 00:00:05.306775+00","2f224393-4998-4a7f-9792-a7eb595a6823","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"81d4f492-612c-4ea8-9a03-989866e47e4f","Partial",0,0,"Print","B&W","E-4-2","1. E-4-2 subset for Williamson Co.","2019-01-15 15:22:55.490962+00","2019-01-15 15:22:55.490984+00","0eaa5b40-a375-43e9-a626-e75e0c8692f4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0ba523bd-0b9f-43d2-94eb-b6e7e804ffb1","Partial",0,0,"Print","B&W","D-4-2","","2018-12-19 20:08:30.046744+00","2018-12-19 20:08:30.046764+00","1edbb18b-5c74-4541-9b13-9b3f46bc2730","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"1c074477-fa30-44ac-9831-7c3be5906249","Partial",0,0,"Print","B&W","D-2-5","","2018-12-19 21:30:08.043652+00","2018-12-19 21:30:08.043673+00","c4a36d90-3b9a-40fe-9bd9-94fb9acc1ed0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4ec671cf-7662-4f90-842f-c3ff523133a9","Partial",0,0,"Print","B&W","E-1-3","hand written numbers","2018-12-20 14:36:27.741371+00","2018-12-20 14:36:27.741393+00","7ebb0a12-62fe-4687-b93e-8b00493fb478","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"1cacc00b-dc0e-4867-a9cb-7f730392968a","Partial",0,0,"Print","B&W","E-2-2","TARRANT UR","2018-12-20 16:51:51.759991+00","2018-12-20 16:51:51.760012+00","665debc3-989e-465d-98c3-6dbff104dcd6","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"321dec6c-b959-44cf-9865-51d098702040","Partial",0,0,"Print","B&W","E-4-4","SH 115","2019-01-02 14:34:19.452804+00","2019-01-02 14:34:19.452824+00","811b6961-a722-4068-a7b4-aa7897393695","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"21f9791c-34d6-4a3c-bb2e-511995737f2a","Partial",0,0,"Print","B&W","A-1-3","","2018-11-13 15:44:44.030506+00","2018-11-13 15:44:44.030528+00","252721a6-0040-44c1-97f5-9e32c824dba9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"711c6fb0-1ac6-426e-955e-bf66c2cd4879","Partial",0,0,"Print","B&W","A-3-5","","2018-11-13 17:37:44.847687+00","2018-11-13 17:37:44.847711+00","703971ec-947d-45d9-98c2-83ef169c79a8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f6a88462-7df3-4831-930e-1425a058805b","Partial",0,0,"Print","B&W","C-2-5","","2018-12-12 16:24:56.989833+00","2018-12-12 16:24:56.989852+00","00576279-c8cf-4965-a7a4-8b357e13ebd5","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"1ec8ce95-75eb-42ac-afa1-94fd472ee9fd","Partial",0,0,"Print","B&W","B-3-4","","2018-11-14 17:34:02.637008+00","2018-11-14 17:34:02.637028+00","d527afe4-54e0-4819-8483-3e87531f68be","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d366614d-6363-43fc-a0c8-d12fe536a606","Partial",0,0,"Print","B&W","B-4-4","","2018-11-16 20:15:45.740683+00","2018-11-16 20:15:45.740703+00","7c0cdf0d-7fc9-4437-9a05-f034f799329f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"cadddf80-4d5f-4295-865d-8b73ffa2935e","Partial",0,0,"Print","B&W","McLennan","","2018-04-08 00:07:07.782744+00","2018-04-08 00:07:07.782765+00","3ba22b7c-ab1b-4cd6-94c8-76df9e0f66d4","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"d452b584-155d-496a-ba71-ac8ab20c8a70","Partial",100,0,"Print","B&W","Marion","Caddo Lake, Lakes of Pines, Jefferson","2018-04-07 19:17:14.813707+00","2018-04-10 18:24:16.433162+00","477d5465-301a-4df9-955d-22acab9efd03","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","2b35500b-f5e8-4a7f-926f-031b30adb637"
"86c67a88-a414-4445-8b64-b7d4433b1042","Partial",0,0,"Print","B&W","A-4-4, B-1-5","1. A-4-4 Dimmit, contains frames 1-12
2. B-1-5 Coryell Co. Gatesville","2018-11-13 22:26:38.900474+00","2018-11-19 19:39:38.359264+00","a3cc8a41-4915-4353-a3bd-1bc69da305b6","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"aa78829b-c34a-4920-8b76-a9e0c0254b1b","Partial",0,0,"Print","B&W","B-1-5","Starts at roll 3","2018-11-19 19:46:22.861599+00","2018-11-19 19:46:22.861619+00","6e6f3fdb-a9cc-4dce-a199-9ea1b08513ce","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"bc5fe7f7-2546-4e5d-93ad-60ae184a1577","Partial",0,0,"Print","B&W","C-3-1","","2018-11-28 22:54:06.841865+00","2018-11-28 22:54:06.841885+00","29222d51-c989-4dee-a9ba-e949f2c31094","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4b295cf5-f94f-41c1-995c-59dcc104dd32","Partial",0,0,"Print","B&W","C-4-6","","2018-12-18 15:57:30.968991+00","2018-12-18 15:57:30.969011+00","f2d628b6-eb92-4ddc-a92c-d771db244c07","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"aadb1b15-f021-4dcb-b124-4f3ac7efc573","Partial",0,0,"Print","B&W","D-1-5","","2018-12-19 20:08:58.853146+00","2018-12-19 20:08:58.853165+00","95c2f1e6-110c-4913-8a98-85b99a0962c2","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"11baa4fa-7db3-4865-a308-252bae785dc5","Partial",0,0,"Print","B&W","D-4-6","","2018-12-19 21:30:41.715269+00","2018-12-19 21:30:41.715289+00","a523b25c-a4a8-477f-abf1-873aec1bfbd9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0a5a8462-ddbf-49f7-83b2-e9e1fca62210","Partial",0,0,"Print","B&W","E-1-3","","2018-12-20 14:38:00.332025+00","2018-12-20 14:38:00.332046+00","8769037e-201c-4dcc-8982-fbc42dfba3dc","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9bd5b262-4249-4fad-9b11-8db135abd907","Partial",0,0,"Print","B&W","E-2-2","TARRANT","2018-12-20 16:53:06.384098+00","2018-12-20 16:53:06.384118+00","2cc5e01d-9845-44e2-8776-960064a6dab4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6d8168a2-26e6-407d-85c1-29ee03cad462","Partial",0,0,"Print","B&W","E-4-4","Handwritten numbers, use line index to locate frames","2019-01-02 14:35:16.87714+00","2019-01-02 14:35:16.87716+00","1f00fec0-66fd-47a7-a4d3-f594dc982e21","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a7f964f7-8d0b-42f9-a190-968b8e56b6df","Partial",0,0,"Print","NC","","Coal mines sites, no line index. 
Subset of Young Co.","2019-01-28 19:39:12.251711+00","2019-01-28 19:39:12.251732+00","49a5a316-645a-4a3a-b28d-acd5f5f01f0c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"12984d87-227a-4f4c-91cb-dd3e66da070c","Partial",35,0,"Print","B&W","Bosque","Includes frames from the Lake Whitney area that were formerly combined with Hill County in FF 40I.","2018-02-07 16:19:29.083461+00","2018-04-07 14:18:06.834415+00","f4eb40ff-68ca-4ba2-83ca-323a2f7bf139","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"e41a1833-a590-45c6-ace4-b01c877df5a3","Full",200,0,"Print","B&W","Bexar","","2018-02-07 16:13:09.956861+00","2018-04-07 15:50:45.644556+00","21019998-a64e-4e75-a2db-9e9db48eb308","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"7f281d3f-20c2-47de-8109-f686bd4c53d6","Partial",20,0,"Print","B&W","Upshur","","2018-04-07 16:51:14.287655+00","2018-04-07 16:51:14.287676+00","65110f8f-40a9-41fe-a5ac-dff07591fe33","e02065f0-62c4-492c-ae83-7f94868bbb71","374590c8-9283-49fc-b8fb-85ccd069e31f"
"3907417a-23b5-4cea-88d8-3a24223e1dfd","Full",91,0,"Print","B&W","Galveston","","2018-02-07 16:13:01.728397+00","2018-04-07 17:19:34.155189+00","e13f4ca0-d917-4e1b-ba2f-d1d73f9fd02e","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"e512edf9-a54b-4caf-b18c-a73760dfdff1","Partial",50,0,"Print","B&W","Rusk","Major Cities","2018-04-07 19:18:58.053969+00","2018-04-07 19:18:58.05401+00","e31cbfa7-4834-4328-a94f-fb62a74e6801","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","2b35500b-f5e8-4a7f-926f-031b30adb637"
"8e035865-42bb-45da-b14c-a8bfd731ca15","Partial",0,0,"Print","B&W","Mason","","2018-04-08 00:05:06.458338+00","2018-04-08 00:05:06.458358+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"fdb9a1fc-29dd-408b-ba99-e9200689ab36","Partial",0,0,"Print","B&W","A-3-1","SH 288, lots of angleton coverage","2018-11-13 15:45:06.281157+00","2018-11-13 15:45:06.281177+00","bcdc9893-184c-4937-9fbc-13c1fa9d3970","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f23642c3-039c-4753-9b88-81c4e273d9f5","Partial",13,0,"Print","B&W","DeWitt","Yoakum","2018-08-21 20:09:57.726788+00","2018-08-21 20:09:57.72681+00","e8911741-7f02-4750-a743-f3213e4642ab","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"66cc9d11-b0e9-4afa-98a9-2039c8f6ac6a","Partial",0,0,"Print","B&W","A-2-2","Belt Reservoir","2018-11-13 17:39:05.473912+00","2018-11-13 17:39:05.473934+00","fab5f6ab-fde0-40ae-9cb3-57c4a90afb10","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ee50dc58-7472-4483-b9e0-967c0fa078e4","Partial",0,0,"Print","B&W","B-3-1","hand written numbers","2018-11-14 15:28:15.170733+00","2018-11-14 15:28:15.170754+00","436d790f-190f-4d70-babb-81ac37ce3ad3","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6d10500a-32ca-4d04-b676-7939b7e6fb06","Partial",0,0,"Print","B&W","B-3-5","hand written numbers","2018-11-14 17:35:44.415908+00","2018-11-14 17:35:44.41593+00","9755fdf2-4ed4-41bd-bcaf-e3c47be7e9cf","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
